F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,class
622.25,625.9,623.12,587.25,579.29,628.05,623.16,597.63,33.39,24.24,56.42,15.63,24.67,11.24,68.18,70.61,-13.38,-8.32,-7.59,-16.57,86.62,47.89,247.35,206.7,115.43,380071167.9,0
633.78,630.75,628.88,589.74,580.29,646.65,634.2,601.01,66.97,55.95,69.03,17.06,26.96,12.94,72.86,72.52,-1.91,-1.3,-1.08,-5.66,98.09,68.64,243.51,232.73,142.61,378094697.3,1
644.67,635.09,632.91,592.1,581.21,654.87,640.95,603.76,64.75,38.33,50.57,17.43,27.96,14.39,67.35,68.34,-16.43,-11.97,-9.31,-11.29,83.57,89.43,168.9,209.27,136.86,382322920.6,0
657.53,638.88,636.5,594.44,582.12,660.21,646.39,606.4,68.9,39.9,45.01,17.93,30.1,15.24,67.16,66.63,-16.92,-13.28,-9.94,-11.48,83.08,88.25,111.63,185.59,127.91,378519719,1
668.95,641.69,638.87,596.52,582.98,659.84,648.7,608.46,-0.5,38.59,23.74,17.43,31.75,15.18,62.04,64.5,-30.6,-24.23,-17.98,-16.79,69.4,78.68,78.85,161.4,118.15,380848622.8,0
671.82,647.04,641.62,598.89,583.94,664.54,653.29,611.03,-9.9,47.75,46.05,17.89,33.71,15.36,65.6,64.61,-13.38,-11.52,-7.86,-10.11,86.62,79.7,78.48,161.35,125.97,377796660.9,1
671,652.39,645.33,601.38,584.69,669.61,658.1,613.72,8.43,62.87,46.76,18.36,35.41,14.86,66.9,64.74,-8.24,-7.11,-4.87,-10.76,91.76,82.59,90.74,171.79,142.62,380636259.8,1
677.35,661.01,650.33,604.39,585.55,680.76,666.28,617.22,32.17,96.5,72.07,19.68,36.94,15.19,71.56,68.66,-1.4,-1.24,-0.89,-6.5,98.6,92.33,122.64,199.48,176.23,381071847.4,1
685.82,671.68,656.21,607.08,586.48,691.58,674.81,620.99,54.14,111.23,92.73,21.92,38.41,16.1,73.33,69.21,-4.82,-4.31,-3.2,-3.71,95.18,95.18,128.41,205.22,191.84,386445657.4,1
697.59,683.27,663.17,609.83,587.43,700.37,682.65,624.79,43.98,58.34,91.73,24.52,39.73,16.83,74.13,70.93,-3.67,-3.29,-2.46,-1.82,96.33,96.7,130.36,199.44,198.18,388136752.5,1
704.78,688.3,669.15,612.48,588.29,703.55,687.61,628.13,30.17,26.07,93.04,27.12,40.3,18.18,70.26,70.71,-10.17,-9.28,-6.81,-5.04,89.83,93.78,107.37,175.74,186.17,388963443.5,0
710.96,690.98,675.85,615.19,589.17,705.92,691.8,631.36,7.59,39.34,104.09,30.67,41.52,19.22,70.41,69.14,-9.57,-8.83,-6.41,-4.75,90.43,92.2,85.64,158.66,177.06,386440241,1
709.4,693.38,682.18,617.84,589.97,702.37,692.43,633.87,-17.96,24.37,93.27,34.02,42.09,20.76,63.12,68,-22.05,-20.37,-14.78,-10.94,77.95,86.07,57.02,138.8,163.93,389515399.1,0
706.25,696.03,689,620.58,590.79,700.73,693.34,636.36,-20.48,38.36,37.86,33.31,42.91,23.52,63.69,67.89,-36.52,-19.21,-13.6,-10.06,63.48,77.29,26.77,123.89,154.13,385801624.8,1
702.36,699.98,691.78,623.36,591.6,699.99,694.29,638.79,-11.4,24.57,14.67,31.21,44.26,26.84,63.99,67.86,-36.01,-18.39,-13.01,-9.63,63.99,68.47,16.69,115.89,152.13,386593206.8,1
700.94,702.86,693.13,626.24,592.47,700.93,695.83,641.3,-7.86,23.05,31.48,30.48,45.1,26.65,65.21,67.53,-29.57,-15.94,-10.69,-7.91,70.43,65.96,43.77,120.74,163.12,388990930.3,1
698.16,704.56,694.95,628.78,593.34,699.54,696,643.48,1.48,-6.32,25.85,29.74,46.09,25.05,62.01,64.7,-38.68,-20.85,-13.98,-10.34,61.32,65.25,22.92,108.51,157,388401980.1,0
699.94,704.67,697.33,631.4,594.24,701.09,697.49,645.86,6.75,-9.03,45.11,30.57,47.89,24.19,64.33,64.89,-27.46,-14.81,-9.93,-7.35,72.54,68.1,33.85,107.32,160.95,385580727.5,1
702.12,704.19,700.85,634.03,595.15,703.51,699.47,648.31,9.83,-9.58,34.4,30.12,50.21,23.67,65.59,64.77,-21.22,-11.44,-7.67,-5.68,78.78,70.88,56.42,108.84,164.5,386581990.6,1
705.4,703.88,703.77,636.84,596.09,707.31,702.27,650.92,12.11,4.99,35.16,29.67,49.89,24.04,67.55,64.4,-14.77,-6.12,-4.1,-3.03,85.23,78.85,82.69,108.88,166.04,386728807.1,1
707.29,704.12,706.09,639.9,597,708.95,704.09,653.32,15.49,1.58,9.17,27.25,48.51,22.92,65.91,65.53,-30.31,-8.28,-5.55,-4.79,69.69,77.9,81.65,104.99,162.56,388926277.9,0
712.5,705.33,707.5,643.31,597.96,713.56,707.49,656.05,18.59,27.52,9.56,24.05,48.04,21.93,69.1,66.21,-4.06,-1.15,-0.78,-1.44,95.94,83.62,127.63,108.16,165.02,386806932.5,1
715.55,707.75,707.95,646.62,598.88,715.52,709.66,658.53,11.09,21.99,1.51,20.58,47.81,18.92,66.96,65.89,-18.56,-5.49,-3.85,-3.48,81.44,82.36,129.74,105.99,161.5,389339682.3,0
719.52,710.82,708.68,649.98,599.85,719.76,713.04,661.26,13.33,29.72,18.32,17.71,48.57,15.05,69.63,69.48,-0.1,-0.03,-0.02,-0.02,99.9,92.43,137.69,104.48,159.09,387210193.8,1
721.65,713.53,709.8,653.09,600.81,721.69,715.31,663.78,13.3,22.74,14.88,14.28,48.35,10.61,67.82,68.15,-6.93,-2.12,-1.7,-2.31,93.07,91.47,109.74,99.66,153.2,390559098.4,0
724.55,715.92,710.95,655.97,601.86,723.37,717.39,666.25,3.94,29.98,31.46,11.9,47.97,9.05,68.21,70.69,-11.16,-3.61,-3.06,-1.85,88.84,93.94,115.75,101.24,152.15,392339145,1
724.74,718.62,712.98,658.85,603.01,723.49,718.54,668.5,4.3,19.54,26.29,11.46,46.16,8.33,66.03,72.69,-18.16,-5.87,-5.01,-3.01,81.84,87.92,81.43,94.31,143.57,391390585.7,0
726.18,720.86,715.06,661.5,604.33,724.54,720.01,670.78,-1.6,18.29,28.12,11.97,43.74,8.2,67.13,74.3,-11.59,-6.27,-3.32,-1.89,88.41,86.37,77.36,93.11,140.06,390669379.4,1
726.06,722.79,717.14,664.08,605.63,725.58,721.4,673.01,2.11,12.74,24.85,11.72,41.47,7.95,67.52,67.02,-10.97,-5.1,-2.63,-1.5,89.03,86.43,72.06,90.84,135.93,391296514.9,1
724.53,723.09,718.22,666.57,606.72,723.02,720.77,674.77,-8.82,5.67,21.16,11.54,39.08,6.89,60.06,59.19,-38.74,-18,-9.29,-5.28,61.26,79.57,7.4,77.84,123.68,393418859.9,0
722.24,723.39,719.54,668.9,607.7,720.43,719.76,676.36,-8.5,-7.55,11.04,10.23,36.64,6.07,58.17,62.51,-48.54,-21.54,-11.12,-6.31,51.46,67.25,-39,71.44,116.77,392370624,1
721.35,723.04,720.62,671.42,608.71,720.05,719.68,678.04,-7.34,-0.14,10.95,9.33,35.16,5.99,60.22,63.51,-46.96,-16.16,-8.34,-4.74,53.04,55.25,-43.79,70.8,114.86,391751815.2,1
718.87,722.53,721.05,673.99,609.72,718.12,718.69,679.46,-13.39,-13.98,-0.65,7.95,33.58,6.21,56.51,66,-71.21,-22.84,-11.97,-6.7,28.79,44.43,-68.35,67.75,110.8,393508708.5,0
716.84,721.45,721.23,676.29,610.82,717.92,718.48,680.95,-0.4,-8.03,5.27,7.8,32.29,6.65,58.29,63.55,-53.4,-23.28,-9.82,-5.43,46.6,42.81,-123.15,60.72,104.45,391021303.5,1
714.54,719.54,720.81,678.59,611.8,714.08,716.28,681.95,-8.85,-20.34,-16.4,6.8,30.58,6.54,50.63,58.02,-77.69,-58.75,-17.62,-9.75,22.31,32.57,-190.36,49.39,95.78,396466027.9,0
714.29,718.27,720.19,680.98,612.85,714.05,715.87,683.21,-5.29,-9.73,-5.43,6.53,29.53,6.5,55,53.64,-54.12,-40.92,-12.57,-6.79,45.88,38.27,-66.73,59.94,101.32,395576017.4,1
713.6,717.47,719.93,683.38,613.93,714.64,715.86,684.49,1.56,-10.82,-12.42,5.35,28.35,5.83,55.99,50.91,-48.51,-36.69,-11.27,-6.09,51.49,39.89,-56.98,58.48,99.05,394740398.3,1
712.87,715.87,718.67,685.53,614.9,713.3,714.9,685.51,-6.91,-17.05,-14.94,4.2,26.63,4.62,52.39,47.43,-64.67,-48.9,-15.8,-8.12,35.33,44.23,-92.68,49.55,92.63,394947299.7,0
713.78,715.31,718.42,687.67,615.92,716.22,716.21,686.94,15.69,4.17,-4.65,2.82,25.03,3.23,58.68,54.16,-29.15,-22.04,-7.12,-3.66,70.85,52.56,6.93,61.51,97.52,393939516.1,1
712.29,713.42,716.44,689.24,616.81,710.47,713.07,687.41,-15.05,-16.28,-24.78,0.85,22.82,1.44,45.61,46.53,-82.12,-76.13,-24.6,-12.64,17.88,41.36,-210.52,24.77,77.52,401506064.9,1
707.76,711.03,714.12,690.55,617.62,704.1,709.12,687.57,-24.46,-27.94,-35.28,-1.59,19.59,-0.46,42.28,48.78,-80.47,-81.29,-30.34,-15.59,19.53,36.09,-248.13,-0.98,64.66,399636915.9,0
706.19,709.89,712.79,692,618.55,705.38,708.91,688.37,-2.65,-6.31,-19.7,-3.3,17.17,-1.96,50.74,53,-44.8,-47.69,-17.8,-9.15,55.2,30.87,-81.71,29.06,77.82,400675773,1
707.19,710.03,711.93,693.75,619.51,708.79,710.13,689.43,-6.48,-1.91,-2.31,-4.2,14.31,-3.15,54.08,54.7,-21.89,-32.2,-12.02,-6.17,78.11,50.95,46.68,54.29,87.85,403714542.1,0
705.9,709.84,711.76,695.41,620.46,711.07,711.13,690.46,16.66,9.23,0.38,-4.61,11.37,-4.25,54.09,53.61,-17.16,-32.16,-12,-6.42,82.84,72.05,45.78,52.35,85.56,402831589.1,0
711.24,711.77,712.51,697.3,621.39,715.94,713.77,691.84,34.32,11.67,6.38,-4.79,8.56,-4.16,58.4,57.98,-5.06,-11.79,-4.4,-2.35,94.94,85.3,116.3,71.07,91.38,402545146.9,1
718.59,713.18,713.14,699.45,622.33,719.99,716.38,693.26,20.15,12.28,13.84,-4.23,7.27,-3.94,59.39,56.78,-0.02,-6.89,-2.57,-4.09,99.98,92.59,122.11,76.95,91.42,403991272.6,1
724.52,715.36,714.81,701.68,623.28,725.86,720.24,695,22.01,27.01,20.1,-3.66,6.65,-3.31,63.09,58.05,-0.29,-0.29,-0.12,-0.85,99.71,98.21,159.53,100.71,97.1,407922002,1
728.72,717.95,716.17,704.07,624.27,729.43,723.21,696.63,20.95,14.49,30.18,-1.87,5.67,-2.51,62.42,56.15,-5.19,-5.19,-2.12,-4.13,94.81,98.17,150.9,113.37,98.55,410809855.8,0
734.75,720.33,718.98,706.86,625.32,734.89,727.32,698.56,20.13,46.85,31.8,-0.44,5.48,-1.32,65.89,59.18,-0.45,-0.45,-0.2,-4.19,99.55,98.02,154.68,145.4,104.27,411658694.2,1
740.37,725.81,721.82,709.89,626.42,741.19,732.13,700.72,25.68,62.42,37.96,1.5,5.4,0.71,68.58,58.6,-2.87,-2.87,-2.08,-1.47,97.13,97.16,155.85,190.8,111.45,414629558.4,1
744.4,731.49,724.14,711.67,627.53,743.53,735.05,702.58,10.6,40.26,37.61,3.52,5.27,2.13,64.74,57.89,-12.14,-12.14,-9.01,-4.07,87.86,94.85,111.96,173.74,105.72,417572165.1,0
745.4,734.96,726.43,712.84,628.73,743.23,736.43,704.15,6.06,27.03,20.55,4.49,5.37,3.16,61.04,54.02,-19.56,-19.56,-14.52,-6.56,80.44,88.48,88.21,162.37,102.04,417267932.3,0
746.33,737.52,727.79,714.24,629.95,742.55,737.3,705.61,-4.61,25.58,42.24,7.07,5.77,4.62,60.09,54.4,-21.46,-21.46,-15.93,-7.2,78.54,82.28,63.18,141.05,96.24,415300237.1,0
744.25,739.5,730.4,715.53,631.07,740.18,736.96,706.78,-18.34,9.76,44.08,10.12,6.8,5.2,56.31,52.39,-29.11,-29.11,-21.61,-10.01,70.89,76.62,37.7,117.64,90.09,413537841.9,0
740.71,740.54,733.59,717.07,632.15,738.81,736.8,707.92,-12.14,7.97,28.12,11.96,7.56,6.94,56.63,53.42,-35.95,-28.28,-20.99,-9.72,64.05,71.16,11,98.48,85.22,411243921.9,1
739.06,741.73,735.88,718.39,633.19,739.19,737.37,709.18,-2.68,2.34,24.35,12.98,8.16,9.19,58.65,53.67,-38.82,-23.12,-20.24,-7.95,61.18,65.37,19.55,108.64,87.11,411557617.5,1
739.68,742.54,738.03,719.71,634.2,741.37,738.89,710.61,4.52,9.15,30.1,14.13,9.23,10.66,61.52,54.86,-25.94,-15.45,-15.45,-5.31,74.06,66.43,52.1,130.54,91.91,412411936.9,1
740.32,743.32,740.09,720.54,635.23,742.39,739.9,711.94,8.99,-1.38,18.75,14.6,9.32,11.37,60.51,57.47,-31.64,-17.16,-17.16,-5.9,68.36,67.87,54.03,133.22,91.94,414288837.8,0
742.21,743.23,741.46,721.17,636.24,743.21,740.8,713.23,8.79,-8.92,16.76,14.72,10.68,12.23,60.74,58.46,-33.08,-16.59,-16.59,-5.7,66.92,69.78,58.75,133.27,91.75,413147102.7,0
742.91,741.81,742.28,721.6,637.28,742.01,740.58,714.26,-0.34,-8.6,2,14.02,12.3,11.83,56.39,55.76,-51.01,-23.57,-23.57,-8.1,48.99,61.42,-16.52,99.63,84.43,411386947.8,0
742.04,740.55,742.13,722.12,638.26,739.87,739.67,715.1,-10.13,-7.04,-0.98,12.82,13.03,11.46,53.24,56.08,-76,-28.92,-28.92,-9.94,24,46.64,-78.33,76.24,78.79,410496157,0
740.23,739.95,742.14,722.64,639.19,738.8,739.13,715.94,-7.76,-4.53,-9.14,11.25,13.25,10.57,53.99,55.53,-72.22,-27.48,-27.48,-9.45,27.78,33.59,-80.14,73.23,77.68,409178526.9,0
741.87,741.1,742.63,723.78,640.21,743.41,741.58,717.38,7.75,17.17,-1.17,9.74,14.12,9.95,63.26,62.98,-16.53,-6.29,-6.29,-5.89,83.47,45.09,88.8,122.76,89.41,407607171,1
744.66,743.43,742.99,725.01,641.28,748.54,744.71,719.01,19.2,22.74,10.6,8.7,14.75,9.35,66.12,62.69,-19.29,-8.57,-8.57,-5.04,80.71,63.99,228.23,169.15,101.25,413642661.5,0
750.28,746.6,744.38,726.39,642.3,754.94,748.9,720.92,32.15,27.79,25.11,8.88,15.66,7.53,69.77,64.13,-6.61,-3.12,-3.12,-1.19,93.39,85.86,225.11,180.64,106.08,412542625.1,1
755.28,748.66,745.66,727.55,643.25,756.82,751.02,722.47,23.91,14.86,19.38,8,15.79,5.59,63.83,63.46,-23.74,-11.22,-11.22,-4.28,76.26,83.45,138.21,149.55,100.07,414664053.7,0
758.88,749.55,746.62,728.71,644.16,756.09,751.68,723.73,2.03,10.21,19.2,7.04,16.04,4.52,59.32,59.04,-37.96,-17.95,-17.95,-6.84,62.04,77.23,72.13,118.48,92.37,414274241.4,0
760.51,751.19,748.43,729.84,645.16,757.65,753.33,725.18,1.96,15.91,24.7,6.91,15.9,4.02,62.28,68.95,-23.29,-11.01,-11.01,-4.2,76.71,71.67,80.23,127.36,95.48,413383458.3,1
761.94,753.3,750.57,730.99,646.21,760.43,755.63,726.78,-1.76,26.37,26.03,6.97,15.71,4.04,64.64,73.22,-11.84,-6.25,-5.11,-1.95,88.16,75.64,111.41,150.97,103.14,414524277.4,1
761.71,756,752.47,732.02,647.22,762.47,757.62,728.34,5.98,30.97,20.84,6.62,15.76,4.44,64.9,70.25,-10.44,-6.8,-4.46,-2.58,89.56,84.81,88.77,140.05,100.93,414672232.8,0
763.25,759.27,754.08,733.15,648.07,764.42,759.56,729.91,13.67,31.64,23.88,6.82,16.19,4.72,65.73,68.99,-10.77,-7.14,-4.74,-1.83,89.23,88.99,104.55,151.15,105.76,416276039.1,1
766.04,762.46,755.81,734.06,648.87,765.8,761.2,731.42,7.79,15.95,23.7,7.08,16.63,5,65.86,69.04,-10.14,-7.21,-4.47,-2.21,89.86,89.55,90.15,141.67,104.91,415467618.1,0
768.13,764.32,757.69,735.1,649.67,767.61,763.02,732.98,5.26,12.43,31.63,8.22,17.53,5.4,67.22,67.3,-6.12,-4.64,-2.74,-1.1,93.88,90.99,94.67,142.57,107.87,415067719.6,1
769.45,765.69,760.04,735.98,650.45,769.26,764.76,734.54,6,4.82,36.97,9.68,18.45,6.18,67.91,67.03,-2.9,-2.33,-1.3,-0.55,97.1,93.61,87.57,135.4,107.68,414936315.7,1
769.83,765.77,762.39,736.84,651.16,769,765.44,735.87,0.18,7.91,31.82,11.26,18.83,7.52,63.52,62.34,-13.19,-11.68,-5.74,-2.55,86.81,92.6,64.92,121.87,104.79,416527436.2,0
768.98,766.12,764.35,737.59,651.85,767.35,765.18,736.97,-4.52,9.4,11.43,11.74,18.71,8.78,59.02,60.69,-28.52,-21.56,-10.6,-4.9,71.48,85.13,15.52,103.16,99.05,415503879.6,0
768.19,767.11,765.21,738.41,652.53,766.44,765.08,738.06,-6.61,3.86,5.82,11.56,18.76,9.77,59.43,57.85,-38.97,-20.25,-9.95,-4.62,61.03,73.11,-37.87,90,95.1,413783248.3,1
766.84,767.48,765.61,739.16,653.23,765.78,764.97,739.09,-8.1,-1.52,-3.28,10.47,18.68,9.63,59.25,54.77,-39.7,-20.63,-10.14,-4.93,60.3,64.27,-40.53,87.47,95.38,414957068.9,1
763.79,766.62,764.87,739.76,653.81,762.96,763.58,739.81,-11.18,-9.25,-3.27,9.59,18.73,8.65,51.97,54,-70.26,-36.51,-17.94,-8.72,29.74,50.36,-98.2,68.13,88.04,416569979.1,0
761.98,765.91,764.79,740.59,654.33,761.8,762.83,740.58,-4.56,-8.83,4.84,9.04,18.8,7.16,53.82,57.64,-60.98,-31.69,-15.57,-7.57,39.02,43.02,-117.73,58.69,84.79,415141979.1,1
761.67,765.32,765.35,741.53,654.84,762.02,762.76,741.43,-2.18,-6.11,1.68,8.16,19.08,6.39,56.31,59.51,-48.29,-25.09,-12.33,-5.99,51.71,40.16,-46.29,75.34,93.17,416516843.7,0
760.19,764.19,765.09,742.29,655.35,760.43,761.76,742.05,-7.21,-13.99,-8.73,6.82,18.41,6.1,51.12,59.81,-76.21,-36.64,-18.01,-8.75,23.79,38.17,-112.98,59.3,86.19,416140627.4,0
759.14,762.99,764.61,743.19,655.85,760.03,761.3,742.73,1.91,-13.34,-7.34,5.74,17.35,5.41,52.89,60.28,-67.11,-35.06,-15.86,-7.8,32.89,36.13,-102.3,55.64,85.02,415281323.1,1
761.48,762.63,764.79,744.22,656.33,763.02,762.7,743.76,9.52,0.51,0.69,4.84,16.37,4.64,60.54,62.26,-21.94,-11.59,-5.18,-3.22,78.06,44.91,22.93,82.83,98.57,416781185.6,1
763.84,762.91,765,745.52,656.86,765.77,764.26,744.84,8.84,7.25,2.73,4.04,15.33,3.69,62.09,61.12,-16.13,-8.74,-3.97,-1.98,83.87,64.94,98.94,99.3,107.89,418550235.6,1
764.87,763.27,764.93,746.59,657.48,766.38,764.86,745.73,10.33,2.95,-3.66,2.68,14.32,2.36,58.1,59.86,-32.34,-17.52,-7.97,-4.05,67.66,76.53,51.26,84.2,101.62,418282210.5,0
767.25,763.72,764.78,747.66,658.09,767.3,765.65,746.65,9.94,4.7,-3.4,1.13,13.4,1.1,59.3,60.25,-25.44,-13.78,-6.27,-3.19,74.56,75.36,45.3,78.3,99.82,417700809.2,1
769.53,764.34,764.64,748.86,658.73,768.41,766.55,747.59,1.62,13.31,2.13,-0.01,12.42,0.34,60.43,63.51,-19.06,-10.32,-4.7,-3.04,80.94,74.39,85.23,84.37,103.43,419186128.4,0
770.22,765.85,764.92,749.86,659.27,769.75,767.62,748.56,1.15,12.96,8.4,-0.13,11.47,-0.21,61.85,66.37,-14.9,-8.45,-3.79,-8.96,85.1,80.2,130.46,95.65,109.47,420195769.2,0
773.73,768.79,766.7,751.66,659.91,776.12,771.48,750.14,21.29,26.42,24.24,0.58,11.14,0.3,71.7,70.41,-1.63,-1.23,-0.57,-1,98.37,88.14,191.66,131.41,126.88,417756141.3,1
777.11,770.99,768.12,753.52,660.49,778.91,773.85,751.49,15.32,27.23,20.02,1.47,10.73,0.71,66.74,63.7,-16.31,-15.6,-6.81,-3.29,83.69,89.05,179.3,147.01,132.84,420022849.5,0
780.09,773.67,769.52,755.05,661.01,780.63,775.7,752.76,13.44,24.84,26.75,2.63,10.37,0.83,66.27,61.42,-17.39,-16.64,-8.6,-3.51,82.61,88.22,123.54,135.45,126.08,418087122,1
778,773.76,769.72,755.94,661.46,773.8,772.87,753.05,-12.3,-8.86,0.66,2.47,9.19,0.56,46.21,46.97,-79.22,-75.79,-39.17,-16,20.78,62.36,-24.18,55.06,89.66,418238663.5,0
777.81,774.01,770.58,757.06,661.94,773.03,772.62,753.78,-17.38,0.2,9.04,2.75,8.78,1.29,53.41,54.2,-53.54,-47.73,-25.99,-10.07,46.46,49.95,-37.77,50.83,87.48,415127624.7,1
772.24,772.99,770.47,757.76,662.38,769.02,770.51,754.06,-23.47,-6.57,3.76,3.23,8.46,1.61,47.14,52.37,-82.61,-73.64,-41.84,-15.54,17.39,28.21,-70.8,31.19,78.78,417809401.4,0
767.56,772.34,770.75,758.42,662.86,766.38,768.8,754.33,-22.97,-8.07,1.87,3.59,7.99,1.81,47.19,50.12,-82.39,-76.76,-43.54,-15.5,17.61,27.16,-84.21,24.22,75.65,416194309.1,0
764.68,772.39,771.49,759.06,663.31,767.48,768.96,754.94,9.55,-0.93,0.69,3.59,7.66,2.59,52.5,51.41,-60.65,-54.54,-33.99,-11.01,39.35,24.79,-58.62,43.35,82.45,414728783.1,1
768.36,773.18,772.17,759.9,663.82,771.16,770.7,755.86,7.03,6.08,7.23,3.76,7.95,3.59,57.25,54.28,-35.27,-31.71,-19.77,-6.4,64.73,40.57,49.15,108.3,106.37,419252108.9,1
769.08,773.45,772.45,760.49,664.37,772.47,771.5,756.61,14.09,-13.77,7.52,4.19,7.89,3.89,54.96,52.4,-45.1,-40.55,-25.28,-8.19,54.9,52.99,35.73,99.83,103.56,420538018,0
772.92,772.58,773.35,761.02,664.91,775.06,773.08,757.54,19.13,-4.26,11.06,4.75,7.84,4.02,57.69,53.98,-30.38,-27.32,-17.03,-7.73,69.62,63.08,56.96,115.04,110.62,420052131.4,1
778.65,773.11,774.82,761.85,665.51,779.95,776.11,758.8,20.05,5.68,19.12,5.4,8.45,4.47,62.27,56.04,-3.02,-2.71,-1.69,-10.77,96.98,73.83,105.53,153.16,127.17,421607140.7,1
785.66,775.17,777.25,763.09,666.14,788.2,781.31,760.6,26.18,44.56,32.26,6.32,9.53,5.24,68.11,59.63,-2.39,-2.21,-1.54,-2.01,97.61,88.07,184.48,236.27,162.72,425023442.1,1
791.1,779.73,779.63,764.38,666.85,794.05,785.75,762.37,30.65,34.26,16.88,6.03,10.1,5.93,68.48,61.37,-3.86,-3.59,-2.53,-1.32,96.14,96.91,161.03,244.13,168.41,426892116.8,1
795.91,782.5,780.37,765.65,667.53,795.75,788.19,763.81,18.94,38.15,14.68,5.83,10.36,6.03,63.52,60.58,-16.6,-15.44,-10.87,-10.88,83.4,92.38,113.48,207.26,154.4,427659345.9,0
803.09,788.01,782.63,767.25,668.41,802.54,793.27,765.86,26.37,55.02,32.05,6.03,11.22,5.59,69.62,64.11,-0.87,-0.82,-0.63,-8.06,99.13,92.89,135.88,249.96,178.14,425595068.3,1
810.89,794.77,785.82,769.03,669.27,811.26,799.71,768.33,24.02,59.03,68.58,8.64,12.28,5.88,73.21,66.49,-1.92,-1.82,-1.46,-5.29,98.08,93.54,150.68,293.38,209.79,429713381.2,1
815.76,800.71,790.74,770.7,670.12,817.19,805.05,770.71,23.3,50.53,57.56,10.51,13.3,6.01,73.3,69.08,-10.37,-9.89,-8.07,-6.91,89.63,95.61,132.7,283.57,217.26,433567568.9,1
822.07,806.59,795.44,772.55,670.93,823.9,810.91,773.32,38.15,62.21,76.3,13.3,14.84,8.03,75.49,70.05,-3.21,-3.1,-2.46,-1.67,96.79,94.84,127.61,276.83,225.59,432180397.2,1
829.59,812.75,800.85,774.39,671.76,828.18,815.61,775.8,20.63,56.52,75.65,16.14,15.62,9.67,75.04,69.38,-3.9,-3.77,-2.99,-3.51,96.1,94.18,109.76,244.58,216.44,433013231.6,1
833.17,818.13,806.06,776.28,672.61,830.13,818.96,778.09,5.31,44.29,64.34,18.59,16.76,12.03,72.77,70.29,-9.84,-9.52,-7.61,-7.12,90.16,94.35,93.32,218.63,208.12,433825252.5,0
836.3,823.59,811.39,778.46,673.51,834.87,823.58,780.69,15.31,39.66,65.84,20.84,18.07,14.51,75.77,71.55,-1.75,-1.46,-1.17,-1.73,98.25,94.84,98.27,216.7,215.93,432515764.5,1
838.82,827.29,815.9,780.56,674.4,837.13,826.86,783.08,4.35,35.91,66.56,23.11,20.43,16.41,73.49,69.07,-7.28,-6.08,-5.16,-3.36,92.72,93.71,88.2,199.67,211.66,434460518.4,0
839.24,830.66,820.5,782.29,675.28,837.9,829.15,785.28,2.69,40.27,59.21,24.96,22.26,17.72,71.58,67.89,-10.93,-8.53,-8.03,-4.71,89.07,93.35,72.18,177.27,200.59,432809883,0
840.24,834.91,824.89,783.95,676.17,839.17,831.43,787.5,7.68,25.6,51.97,26.23,24.82,19.39,72.37,69.61,-8.06,-6.03,-5.68,-3.33,91.94,91.24,71.84,167.92,198.59,431832447.7,0
839.63,836.4,827.84,785.22,676.95,836.45,831.35,789.2,-13.36,2.28,26.3,26,27.07,21.09,63.43,65.61,-30.62,-17.77,-16.74,-9.82,69.38,83.46,28.8,132.52,174.66,430339648.5,0
837.58,836.94,829.94,786.69,677.65,835.66,831.85,790.96,-7.57,5.04,28.34,26.44,29,22.06,64.78,65.89,-26.2,-14.38,-13.55,-7.95,73.8,78.37,24.61,124.79,171.44,428934455.3,1
835.1,836.96,831.62,788.18,678.35,833.53,831.38,792.46,-10.15,-8.03,30.12,27.03,30.32,21.89,61,64.02,-35.81,-19.66,-18.51,-10.86,64.19,69.12,-31.91,101.19,153.51,429101813.3,1
831.81,835.53,833.32,789.42,679.09,830.01,829.85,793.66,-18.75,-13.78,6.85,26.06,31.69,20.52,56.35,58.85,-52.6,-26.59,-25.5,-14.69,47.4,61.79,-63.8,94.52,149.7,430674051.3,0
826.06,833.15,833.09,790.36,679.97,824.32,826.78,794.42,-18.05,-21.08,-15.77,22.82,32.51,19.78,49.86,57.18,-96.43,-37.56,-36.02,-20.75,3.57,38.39,-190.79,62.12,121.28,427314051.3,0
823.39,831.51,832.3,791.38,680.89,822.1,825.12,795.33,-16.44,-26.71,-11.4,20.17,32.89,17.62,52.62,58.29,-83.2,-32.41,-31.08,-17.91,16.8,22.59,-133.25,66.77,125.39,425421822.6,0
820.11,828.84,831.49,792.37,681.81,820.63,823.77,796.2,-11.59,-23.97,-19.62,16.48,32.38,14.62,52.64,66.11,-83.08,-32.36,-31.04,-17.88,16.92,12.43,-114.27,61.32,120.97,424665973.1,0
816.31,825.71,829.56,793.21,682.82,817.19,821.32,796.76,-12.64,-29.11,-26.42,12.55,31.61,11.75,47.86,61.12,-83.63,-41.16,-38.79,-22.35,16.37,16.7,-140.33,39.34,100.93,424402518.5,0
815.52,823.66,828.29,794.16,683.88,817.79,820.9,797.63,6.04,-22.72,-15.04,9.5,31.44,8.91,53.24,66.77,-63.98,-31.48,-29.67,-17.09,36.02,23.1,-83.63,51.2,111.51,424807411.5,1
